%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1602702367319606721,18011,1602702367319606721,,30.2856923047,-97.740101333,-1.50815212727
1602702367339902654,18012,1602702367339902654,,30.2856918631,-97.7401013915,-1.50849211216
1602702367360255736,18013,1602702367360255736,,30.2856918631,-97.7401013915,-1.50849211216
1602702367400426164,18014,1602702367400426164,,30.2856914225,-97.7401014498,-1.50815212727
1602702367460566793,18015,1602702367460566793,,30.2856909797,-97.7401015082,-1.50815212727
1602702367501792898,18016,1602702367501792898,,30.2856905376,-97.7401015672,-1.50849211216
1602702367541825140,18017,1602702367541825140,,30.2856909123,-97.7401012981,-1.51461923122
1602702367582218107,18018,1602702367582218107,,30.2856900333,-97.7401014215,-1.51495873928
1602702367642592015,18019,1602702367642592015,,30.2856895897,-97.7401014835,-1.51461923122
1602702367662782069,18020,1602702367662782069,,30.2856895897,-97.7401014835,-1.51461923122
1602702367723091888,18021,1602702367723091888,,30.2856891474,-97.7401015451,-1.51461923122
1602702367763238392,18022,1602702367763238392,,30.2856887051,-97.7401016071,-1.51461923122
1602702367804641024,18023,1602702367804641024,,30.2856882626,-97.7401016687,-1.51461923122
1602702367844715080,18024,1602702367844715080,,30.2856881368,-97.7401019998,-1.50679290295
1602702367885099547,18025,1602702367885099547,,30.2856876934,-97.7401020577,-1.50679290295
1602702367905198225,18026,1602702367905198225,,30.2856876934,-97.7401020577,-1.50679290295
1602702367925251882,18027,1602702367925251882,,30.2856876934,-97.7401020577,-1.50679290295
1602702367965545887,18028,1602702367965545887,,30.2856872516,-97.7401021154,-1.507132411
1602702368026108660,18029,1602702368026108660,,30.2856868077,-97.7401021737,-1.50747191906
1602702368066110568,18030,1602702368066110568,,30.2856863674,-97.740102232,-1.50781190395
1602702368108320143,18031,1602702368108320143,,30.2856859243,-97.7401022903,-1.50781190395
1602702368147763319,18032,1602702368147763319,,30.2856854835,-97.7401023491,-1.5084913969
1602702368188247298,18033,1602702368188247298,,30.2856854514,-97.7401021255,-1.51642632484
1602702368208447624,18034,1602702368208447624,,30.2856854514,-97.7401021255,-1.51642632484
1602702368228592604,18035,1602702368228592604,,30.2856854514,-97.7401021255,-1.51642632484
1602702368268760403,18036,1602702368268760403,,30.2856850098,-97.7401021885,-1.5167658329
1602702368309292050,18037,1602702368309292050,,30.2856845683,-97.7401022515,-1.51710581779
1602702368349505036,18038,1602702368349505036,,30.2856841276,-97.7401023146,-1.51710581779
1602702368411456348,18039,1602702368411456348,,30.2856836856,-97.7401023777,-1.51710581779
1602702368450921086,18040,1602702368450921086,,30.2856836856,-97.7401023777,-1.51710581779
1602702368491186251,18041,1602702368491186251,,30.2856829036,-97.7401025248,-1.51807582378
1602702368531437522,18042,1602702368531437522,,30.2856829036,-97.7401025248,-1.51807582378
1602702368551548277,18043,1602702368551548277,,30.2856824621,-97.7401025877,-1.51773631573
1602702368571553262,18044,1602702368571553262,,30.2856824621,-97.7401025877,-1.51773631573
1602702368612298483,18045,1602702368612298483,,30.2856820195,-97.7401026514,-1.51773631573
1602702368652570541,18046,1602702368652570541,,30.2856815773,-97.7401027155,-1.51841580868
1602702368694073888,18047,1602702368694073888,,30.2856811362,-97.740102779,-1.51807582378
1602702368734260360,18048,1602702368734260360,,30.2856811362,-97.740102779,-1.51807582378
1602702368794354536,18049,1602702368794354536,,30.2856804672,-97.7401026982,-1.52848994732
1602702368834788636,18050,1602702368834788636,,30.2856800288,-97.740102767,-1.52848994732
1602702368875043323,18051,1602702368875043323,,30.285679587,-97.7401028359,-1.52848994732
1602702368895103905,18052,1602702368895103905,,30.2856791481,-97.7401029047,-1.52882945538
1602702368915305808,18053,1602702368915305808,,30.2856791481,-97.7401029047,-1.52882945538
1602702368955610343,18054,1602702368955610343,,30.2856787069,-97.7401029736,-1.52848994732
1602702368995897214,18055,1602702368995897214,,30.2856782678,-97.7401030414,-1.52814996243
1602702369037484402,18056,1602702369037484402,,30.2856782678,-97.7401030414,-1.52814996243
1602702369077422544,18057,1602702369077422544,,30.2856779964,-97.7401027464,-1.53377461433
1602702369117743576,18058,1602702369117743576,,30.285677555,-97.7401028176,-1.53377461433
1602702369178722521,18059,1602702369178722521,,30.2856771133,-97.7401028887,-1.53309512138
1602702369219141416,18060,1602702369219141416,,30.2856766696,-97.7401029608,-1.53343510628
1602702369239093806,18061,1602702369239093806,,30.2856762296,-97.7401030319,-1.53343510628
1602702369299162145,18062,1602702369299162145,,30.2856757878,-97.7401031037,-1.53377461433
1602702369340517794,18063,1602702369340517794,,30.2856757878,-97.7401031037,-1.53377461433
1602702369380708674,18064,1602702369380708674,,30.2856759029,-97.7401029279,-1.53624904156
1602702369421165247,18065,1602702369421165247,,30.2856754616,-97.7401030017,-1.53692853451
1602702369481601119,18066,1602702369481601119,,30.2856745821,-97.7401031471,-1.53658854961
1602702369502121378,18067,1602702369502121378,,30.2856745821,-97.7401031471,-1.53658854961
1602702369542153799,18068,1602702369542153799,,30.2856741398,-97.7401032195,-1.53624904156
1602702369602419859,18069,1602702369602419859,,30.2856736987,-97.7401032929,-1.53624904156
1602702369643315909,18070,1602702369643315909,,30.2856736987,-97.7401032929,-1.53624904156
1602702369683627626,18071,1602702369683627626,,30.2856735988,-97.7401033025,-1.53829932213
1602702369724091633,18072,1602702369724091633,,30.2856731581,-97.7401033763,-1.53829932213
1602702369764652281,18073,1602702369764652281,,30.2856727175,-97.7401034509,-1.53863930702
1602702369784760100,18074,1602702369784760100,,30.2856722774,-97.7401035251,-1.53897881508
1602702369804856328,18075,1602702369804856328,,30.2856722774,-97.7401035251,-1.53897881508
1602702369845285458,18076,1602702369845285458,,30.2856718381,-97.7401035988,-1.53897881508
1602702369885395683,18077,1602702369885395683,,30.2856713965,-97.7401036739,-1.53931879997
1602702369947460066,18078,1602702369947460066,,30.2856713965,-97.7401036739,-1.53931879997
1602702369987285308,18079,1602702369987285308,,30.2856709553,-97.740103748,-1.53931879997
1602702370027651741,18080,1602702370027651741,,30.2856704729,-97.7401037937,-1.54038238525
1602702370068305705,18081,1602702370068305705,,30.2856700335,-97.7401038687,-1.54038238525
1602702370088021405,18082,1602702370088021405,,30.2856695923,-97.7401039444,-1.5410618782
1602702370108326526,18083,1602702370108326526,,30.2856695923,-97.7401039444,-1.5410618782
1602702370148602696,18084,1602702370148602696,,30.2856691542,-97.7401040191,-1.54072189331
1602702370188801738,18085,1602702370188801738,,30.285668712,-97.740104094,-1.54038238525
1602702370230812295,18086,1602702370230812295,,30.285668712,-97.740104094,-1.54038238525
1602702370291114828,18087,1602702370291114828,,30.2856679842,-97.7401041945,-1.54342937469
1602702370331201229,18088,1602702370331201229,,30.2856675418,-97.7401042717,-1.54342937469
1602702370371288870,18089,1602702370371288870,,30.2856671028,-97.7401043477,-1.54342937469
1602702370412131790,18090,1602702370412131790,,30.285666662,-97.7401044241,-1.54342937469
1602702370432224852,18091,1602702370432224852,,30.285666662,-97.7401044241,-1.54342937469
1602702370452328123,18092,1602702370452328123,,30.2856662209,-97.7401045008,-1.54342937469
1602702370492643663,18093,1602702370492643663,,30.2856657812,-97.7401045773,-1.54376888275
1602702370534007794,18094,1602702370534007794,,30.2856657812,-97.7401045773,-1.54376888275
1602702370574224023,18095,1602702370574224023,,30.2856653418,-97.7401046542,-1.54376888275
1602702370614751885,18096,1602702370614751885,,30.2856644383,-97.740104696,-1.5482211113
1602702370675088558,18097,1602702370675088558,,30.2856639987,-97.7401047752,-1.54856061935
1602702370715387096,18098,1602702370715387096,,30.2856635572,-97.7401048548,-1.54890060425
1602702370755476475,18099,1602702370755476475,,30.2856631187,-97.7401049338,-1.54890060425
1602702370775517218,18100,1602702370775517218,,30.2856631187,-97.7401049338,-1.54890060425
1602702370795651159,18101,1602702370795651159,,30.2856626832,-97.7401050125,-1.54890060425
1602702370837458101,18102,1602702370837458101,,30.2856626832,-97.7401050125,-1.54890060425
1602702370877228946,18103,1602702370877228946,,30.2856622436,-97.7401050914,-1.54856061935
1602702370917319859,18104,1602702370917319859,,30.2856628978,-97.7401049891,-1.55342650414
1602702370957616797,18105,1602702370957616797,,30.2856624566,-97.7401050704,-1.55308699608
1602702371018009118,18106,1602702371018009118,,30.2856620173,-97.7401051515,-1.55274701118
1602702371058759377,18107,1602702371058759377,,30.2856615782,-97.7401052319,-1.55172801018
1602702371078784777,18108,1602702371078784777,,30.2856611341,-97.7401053106,-1.54833054543
1602702371140958502,18109,1602702371140958502,,30.2856611341,-97.7401053106,-1.54833054543
1602702371180838081,18110,1602702371180838081,,30.285661399,-97.74010529,-1.54902398586
1602702371221332632,18111,1602702371221332632,,30.2856609591,-97.7401053688,-1.54868400097
1602702371261445697,18112,1602702371261445697,,30.2856605198,-97.7401054481,-1.54902398586
1602702371301800523,18113,1602702371301800523,,30.2856600806,-97.7401055244,-1.54494702816
1602702371362400193,18114,1602702371362400193,,30.2856596386,-97.7401055986,-1.54053008556
1602702371382509602,18115,1602702371382509602,,30.2856592,-97.7401056717,-1.53815209866
1602702371444025620,18116,1602702371444025620,,30.2856592,-97.7401056717,-1.53815209866
1602702371484030145,18117,1602702371484030145,,30.2856587582,-97.7401057454,-1.53849160671
1602702371524615014,18118,1602702371524615014,,30.2856585367,-97.7401057422,-1.54111838341
1602702371564900827,18119,1602702371564900827,,30.2856580959,-97.7401058171,-1.54043889046
1602702371604855683,18120,1602702371604855683,,30.2856576576,-97.7401058919,-1.54077839851
1602702371625106813,18121,1602702371625106813,,30.2856576576,-97.7401058919,-1.54077839851
1602702371645109025,18122,1602702371645109025,,30.2856572183,-97.740105968,-1.54145789146
1602702371685347264,18123,1602702371685347264,,30.2856567776,-97.7401060436,-1.54213738441
1602702371726994678,18124,1602702371726994678,,30.2856567776,-97.7401060436,-1.54213738441
1602702371787055010,18125,1602702371787055010,,30.285656339,-97.7401061161,-1.53840041161
1602702371827363679,18126,1602702371827363679,,30.2856558448,-97.7401061808,-1.53317463398
1602702371867534442,18127,1602702371867534442,,30.2856554027,-97.7401062494,-1.52977716923
1602702371907815063,18128,1602702371907815063,,30.2856549618,-97.7401063179,-1.52875816822
1602702371928301552,18129,1602702371928301552,,30.2856549618,-97.7401063179,-1.52875816822
1602702371948307475,18130,1602702371948307475,,30.2856545214,-97.740106387,-1.52909815311
1602702371988733911,18131,1602702371988733911,,30.2856540823,-97.7401064566,-1.52943766117
1602702372030151872,18132,1602702372030151872,,30.2856540823,-97.7401064566,-1.52943766117
1602702372070136715,18133,1602702372070136715,,30.2856536421,-97.7401065259,-1.52943766117
1602702372130681299,18134,1602702372130681299,,30.2856532855,-97.7401065416,-1.53067278862
1602702372170719108,18135,1602702372170719108,,30.2856528437,-97.7401066116,-1.53067278862
1602702372211142093,18136,1602702372211142093,,30.285652404,-97.740106681,-1.53067278862
1602702372251755750,18137,1602702372251755750,,30.2856519628,-97.7401067515,-1.53101229668
1602702372271761990,18138,1602702372271761990,,30.2856519628,-97.7401067515,-1.53101229668
1602702372292121668,18139,1602702372292121668,,30.2856515199,-97.7401068222,-1.53101229668
1602702372333136398,18140,1602702372333136398,,30.2856515199,-97.7401068222,-1.53101229668
1602702372373093736,18141,1602702372373093736,,30.2856508085,-97.7401069586,-1.53480064869
1602702372413309002,18142,1602702372413309002,,30.2856503681,-97.740107031,-1.53514063358
1602702372473698199,18143,1602702372473698199,,30.2856499275,-97.7401071035,-1.53548014164
1602702372513882763,18144,1602702372513882763,,30.2856494848,-97.7401071731,-1.53174316883
1602702372554446109,18145,1602702372554446109,,30.285649045,-97.7401072399,-1.52766621113
1602702372574344807,18146,1602702372574344807,,30.285649045,-97.7401072399,-1.52766621113
1602702372594555867,18147,1602702372594555867,,30.2856486026,-97.7401073063,-1.52426874638
1602702372636122028,18148,1602702372636122028,,30.2856486026,-97.7401073063,-1.52426874638
1602702372677025448,18149,1602702372677025448,,30.285648161,-97.7401073724,-1.52358925343
1602702372716343326,18150,1602702372716343326,,30.2856479008,-97.740107388,-1.5245206356
1602702372756694933,18151,1602702372756694933,,30.2856474604,-97.7401074548,-1.52520012856
1602702372797200336,18152,1602702372797200336,,30.2856470182,-97.7401075223,-1.52520012856
1602702372858003955,18153,1602702372858003955,,30.2856465706,-97.7401075908,-1.52553963661
1602702372898057207,18154,1602702372898057207,,30.2856461288,-97.7401076575,-1.52486014366
1602702372918226480,18155,1602702372918226480,,30.2856461288,-97.7401076575,-1.52486014366
1602702372959387800,18156,1602702372959387800,,30.2856456874,-97.7401077249,-1.52520012856
1602702373019594849,18157,1602702373019594849,,30.2856447155,-97.740107793,-1.53030061722
1602702373059948344,18158,1602702373059948344,,30.2856442739,-97.7401078613,-1.52792215347
1602702373100449138,18159,1602702373100449138,,30.2856438342,-97.7401079267,-1.52384519577
1602702373141005527,18160,1602702373141005527,,30.2856438342,-97.7401079267,-1.52384519577
1602702373181086683,18161,1602702373181086683,,30.2856429513,-97.7401080501,-1.51806974411
1602702373242127476,18162,1602702373242127476,,30.2856425074,-97.7401081139,-1.51806974411
1602702373262382339,18163,1602702373262382339,,30.2856423273,-97.7401081464,-1.51832282543
1602702373302454450,18164,1602702373302454450,,30.2856418875,-97.74010821,-1.51866233349
1602702373362866516,18165,1602702373362866516,,30.2856414489,-97.7401082735,-1.51866233349
1602702373403475196,18166,1602702373403475196,,30.2856410064,-97.7401083374,-1.51866233349
1602702373443565323,18167,1602702373443565323,,30.2856410064,-97.7401083374,-1.51866233349
1602702373483790286,18168,1602702373483790286,,30.2856405648,-97.7401084015,-1.51900231838
1602702373523890075,18169,1602702373523890075,,30.2856401228,-97.7401084656,-1.51900231838
1602702373565567758,18170,1602702373565567758,,30.2856396814,-97.7401085292,-1.51866233349
1602702373585847957,18171,1602702373585847957,,30.2856392398,-97.7401085934,-1.51900231838
1602702373605645287,18172,1602702373605645287,,30.2856392398,-97.7401085934,-1.51900231838
1602702373645956446,18173,1602702373645956446,,30.2856389171,-97.7401086804,-1.51836299896
1602702373686174713,18174,1602702373686174713,,30.285638475,-97.7401087437,-1.51802301407
1602702373746784342,18175,1602702373746784342,,30.285638475,-97.7401087437,-1.51802301407
1602702373786988557,18176,1602702373786988557,,30.2856380334,-97.7401088038,-1.51360654831
1602702373827202016,18177,1602702373827202016,,30.2856375922,-97.7401088618,-1.50952959061
1602702373868662923,18178,1602702373868662923,,30.2856371474,-97.7401089185,-1.50613212585
1602702373908919737,18179,1602702373908919737,,30.2856367058,-97.7401089755,-1.50511312485
1602702373928971863,18180,1602702373928971863,,30.2856367744,-97.7401091026,-1.50319826603
1602702373949400526,18181,1602702373949400526,,30.2856363228,-97.7401091596,-1.50319826603
1602702373989437960,18182,1602702373989437960,,30.2856358794,-97.740109216,-1.50387775898
1602702374029830921,18183,1602702374029830921,,30.2856358794,-97.740109216,-1.50387775898
1602702374070142032,18184,1602702374070142032,,30.2856354364,-97.7401092726,-1.50387775898
1602702374130520916,18185,1602702374130520916,,30.2856349938,-97.7401093288,-1.50387775898
1602702374171627783,18186,1602702374171627783,,30.2856345504,-97.7401093848,-1.50387775898
1602702374211845943,18187,1602702374211845943,,30.285634125,-97.7401094766,-1.5046454668
1602702374252167161,18188,1602702374252167161,,30.2856336856,-97.7401095334,-1.5046454668
1602702374272299714,18189,1602702374272299714,,30.2856336856,-97.7401095334,-1.5046454668
1602702374292629117,18190,1602702374292629117,,30.2856332442,-97.74010959,-1.50532495975
1602702374332883775,18191,1602702374332883775,,30.2856332442,-97.74010959,-1.50532495975
1602702374373129530,18192,1602702374373129530,,30.2856328025,-97.7401096466,-1.5049854517
1602702374413529584,18193,1602702374413529584,,30.2856323592,-97.7401097035,-1.5049854517
1602702374455003711,18194,1602702374455003711,,30.2856319168,-97.7401097607,-1.50532495975
1602702374515029398,18195,1602702374515029398,,30.2856315829,-97.7401097786,-1.50306105614
1602702374555290989,18196,1602702374555290989,,30.2856311386,-97.7401098348,-1.50272154808
1602702374595610859,18197,1602702374595610859,,30.2856306954,-97.7401098904,-1.50272154808
1602702374615676058,18198,1602702374615676058,,30.2856306954,-97.7401098904,-1.50272154808
1602702374635714059,18199,1602702374635714059,,30.2856306954,-97.7401098904,-1.50272154808
1602702374676180302,18200,1602702374676180302,,30.2856302532,-97.7401099453,-1.50238156319
1602702374716585242,18201,1602702374716585242,,30.2856298102,-97.7401100005,-1.50170207024
1602702374757617420,18202,1602702374757617420,,30.2856293671,-97.7401100566,-1.50238156319
1602702374797700547,18203,1602702374797700547,,30.2856290362,-97.740110212,-1.50360178947
1602702374838262325,18204,1602702374838262325,,30.2856290362,-97.740110212,-1.50360178947
1602702374898749088,18205,1602702374898749088,,30.2856281542,-97.7401103215,-1.50190329552
1602702374938686673,18206,1602702374938686673,,30.2856277109,-97.7401103745,-1.49850583076
1602702374958945935,18207,1602702374958945935,,30.2856277109,-97.7401103745,-1.49850583076
1602702374999065035,18208,1602702374999065035,,30.2856272676,-97.7401104243,-1.49442887306
1602702375060105772,18209,1602702375060105772,,30.2856268241,-97.7401104758,-1.49442887306
1602702375100302313,18210,1602702375100302313,,30.285626444,-97.740110438,-1.49654459953
1602702375140477619,18211,1602702375140477619,,30.285626444,-97.740110438,-1.49654459953
1602702375180946582,18212,1602702375180946582,,30.2856260019,-97.7401104903,-1.49688410759
1602702375221202323,18213,1602702375221202323,,30.2856255599,-97.7401105431,-1.49688410759
1602702375281548596,18214,1602702375281548596,,30.2856246765,-97.7401106487,-1.49688410759
1602702375301569419,18215,1602702375301569419,,30.2856246765,-97.7401106487,-1.49688410759
1602702375362989721,18216,1602702375362989721,,30.2856242321,-97.7401107016,-1.49722409248
1602702375402925108,18217,1602702375402925108,,30.2856237906,-97.740110754,-1.49722409248
1602702375443122455,18218,1602702375443122455,,30.2856234062,-97.7401108245,-1.49880182743
1602702375483371412,18219,1602702375483371412,,30.2856229619,-97.7401108783,-1.49914133549
1602702375503474468,18220,1602702375503474468,,30.2856229619,-97.7401108783,-1.49914133549
1602702375523492871,18221,1602702375523492871,,30.2856229619,-97.7401108783,-1.49914133549
1602702375563935358,18222,1602702375563935358,,30.2856225234,-97.7401109321,-1.49948132038
1602702375624399672,18223,1602702375624399672,,30.2856220811,-97.7401109861,-1.49982082844
1602702375665756084,18224,1602702375665756084,,30.2856216396,-97.7401110405,-1.50050032139
1602702375705822774,18225,1602702375705822774,,30.285621329,-97.7401110628,-1.49996674061
1602702375745952810,18226,1602702375745952810,,30.2856208888,-97.7401111168,-1.49962675571
1602702375766155149,18227,1602702375766155149,,30.2856208888,-97.7401111168,-1.49962675571
1602702375786402224,18228,1602702375786402224,,30.2856204454,-97.7401111707,-1.49962675571
1602702375826652151,18229,1602702375826652151,,30.2856204454,-97.7401111707,-1.49962675571
1602702375887073625,18230,1602702375887073625,,30.2856200058,-97.7401112245,-1.49962675571
1602702375927219102,18231,1602702375927219102,,30.2856195623,-97.7401112784,-1.49962675571
1602702375969330920,18232,1602702375969330920,,30.2856191188,-97.7401113325,-1.49962675571
1602702376009101463,18233,1602702376009101463,,30.2856186782,-97.740111387,-1.49996674061
1602702376049317759,18234,1602702376049317759,,30.2856186807,-97.7401114172,-1.50462424755
1602702376069378488,18235,1602702376069378488,,30.2856186807,-97.7401114172,-1.50462424755
1602702376089532299,18236,1602702376089532299,,30.2856182396,-97.740111474,-1.5053037405
1602702376129852389,18237,1602702376129852389,,30.2856182396,-97.740111474,-1.5053037405
1602702376170366443,18238,1602702376170366443,,30.2856177973,-97.7401115304,-1.50360476971
1602702376210448837,18239,1602702376210448837,,30.2856173519,-97.7401115827,-1.49884831905
1602702376270612525,18240,1602702376270612525,,30.285616911,-97.7401116336,-1.4957908392
1602702376311841656,18241,1602702376311841656,,30.2856164681,-97.7401116838,-1.4927328825
1602702376352073192,18242,1602702376352073192,,30.2856164683,-97.7401117556,-1.49520921707
1602702376372005257,18243,1602702376372005257,,30.2856164683,-97.7401117556,-1.49520921707
1602702376392307282,18244,1602702376392307282,,30.2856160259,-97.7401118075,-1.49554872513
1602702376432963861,18245,1602702376432963861,,30.2856160259,-97.7401118075,-1.49554872513
1602702376472996995,18246,1602702376472996995,,30.2856155832,-97.7401118594,-1.49588871002
1602702376512980131,18247,1602702376512980131,,30.2856151427,-97.7401119111,-1.49554872513
1602702376573458698,18248,1602702376573458698,,30.2856146999,-97.7401119637,-1.49588871002
1602702376613662033,18249,1602702376613662033,,30.2856142572,-97.7401120156,-1.49622821808
1602702376653963971,18250,1602702376653963971,,30.2856138128,-97.7401120688,-1.49656820297
1602702376675103695,18251,1602702376675103695,,30.2856138128,-97.7401120688,-1.49656820297
1602702376695716349,18252,1602702376695716349,,30.2856133723,-97.7401121204,-1.49622821808
1602702376735295942,18253,1602702376735295942,,30.2856136417,-97.7401121833,-1.49194347858
1602702376776103564,18254,1602702376776103564,,30.2856131989,-97.7401122338,-1.49228346348
1602702376816428604,18255,1602702376816428604,,30.2856127571,-97.7401122841,-1.49228346348
1602702376856266473,18256,1602702376856266473,,30.2856123121,-97.7401123354,-1.49296295643
1602702376896784207,18257,1602702376896784207,,30.2856118703,-97.7401123857,-1.49296295643
1602702376957096126,18258,1602702376957096126,,30.2856114254,-97.7401124363,-1.49262297153
1602702376998468850,18259,1602702376998468850,,30.2856109837,-97.740112487,-1.49330246449
1602702377018298872,18260,1602702377018298872,,30.2856109837,-97.740112487,-1.49330246449
1602702377078480562,18261,1602702377078480562,,30.2856107687,-97.7401125408,-1.49173700809
1602702377118839539,18262,1602702377118839539,,30.2856103273,-97.7401125915,-1.49241650105
1602702377159356384,18263,1602702377159356384,,30.2856098843,-97.7401126411,-1.49207699299
1602702377199523668,18264,1602702377199523668,,30.2856094417,-97.7401126918,-1.49241650105
1602702377240349918,18265,1602702377240349918,,30.2856089982,-97.7401127419,-1.49241650105
1602702377301713491,18266,1602702377301713491,,30.2856085556,-97.7401127926,-1.49275648594
1602702377321676960,18267,1602702377321676960,,30.2856085556,-97.7401127926,-1.49275648594
1602702377362098595,18268,1602702377362098595,,30.2856083702,-97.7401126888,-1.49528539181
1602702377422426422,18269,1602702377422426422,,30.2856079278,-97.7401127408,-1.4956253767
1602702377462921249,18270,1602702377462921249,,30.2856074858,-97.7401127933,-1.49630486965
1602702377503249619,18271,1602702377503249619,,30.2856070448,-97.7401128457,-1.49630486965
1602702377543467566,18272,1602702377543467566,,30.2856070448,-97.7401128457,-1.49630486965
1602702377583652579,18273,1602702377583652579,,30.2856061585,-97.7401129499,-1.49596488476
1602702377623966522,18274,1602702377623966522,,30.2856061585,-97.7401129499,-1.49596488476
1602702377644225269,18275,1602702377644225269,,30.2856057142,-97.7401130024,-1.49630486965
1602702377664448252,18276,1602702377664448252,,30.2856057142,-97.7401130024,-1.49630486965
1602702377706889899,18277,1602702377706889899,,30.2856052725,-97.7401130551,-1.49630486965
1602702377765882783,18278,1602702377765882783,,30.2856050828,-97.7401132062,-1.4970304966
1602702377806336688,18279,1602702377806336688,,30.2856046406,-97.7401132593,-1.49737048149
1602702377846698867,18280,1602702377846698867,,30.2856046406,-97.7401132593,-1.49737048149
1602702377887126535,18281,1602702377887126535,,30.2856037547,-97.7401133561,-1.49125504494
1602702377927155892,18282,1602702377927155892,,30.2856037547,-97.7401133561,-1.49125504494
1602702377947347584,18283,1602702377947347584,,30.2856033132,-97.7401134028,-1.48751807213
1602702377967356261,18284,1602702377967356261,,30.2856033132,-97.7401134028,-1.48751807213
1602702378008919996,18285,1602702378008919996,,30.2856028701,-97.74011345,-1.48649859428
1602702378048962774,18286,1602702378048962774,,30.2856028861,-97.7401136159,-1.49338912964
1602702378109628282,18287,1602702378109628282,,30.2856024432,-97.7401136663,-1.49304962158
1602702378149489213,18288,1602702378149489213,,30.2856024432,-97.7401136663,-1.49304962158
1602702378189873473,18289,1602702378189873473,,30.2856015587,-97.7401137592,-1.48693418503
1602702378230226900,18290,1602702378230226900,,30.2856015587,-97.7401137592,-1.48693418503
1602702378250031091,18291,1602702378250031091,,30.2856011152,-97.7401138041,-1.48387622833
1602702378270543202,18292,1602702378270543202,,30.2856011152,-97.7401138041,-1.48387622833
1602702378312220911,18293,1602702378312220911,,30.2856006695,-97.7401138469,-1.47979927063
1602702378352332433,18294,1602702378352332433,,30.2856005147,-97.740113895,-1.47998726368
1602702378393738689,18295,1602702378393738689,,30.2856000735,-97.7401139399,-1.48100626469
1602702378453561096,18296,1602702378453561096,,30.2856000735,-97.7401139399,-1.48100626469
1602702378493909597,18297,1602702378493909597,,30.2855991875,-97.7401140308,-1.48236525059
1602702378534219205,18298,1602702378534219205,,30.2855991875,-97.7401140308,-1.48236525059
1602702378554389160,18299,1602702378554389160,,30.2855987432,-97.7401140752,-1.48168575764
1602702378574500150,18300,1602702378574500150,,30.2855987432,-97.7401140752,-1.48168575764
1602702378616303620,18301,1602702378616303620,,30.2855983013,-97.7401141213,-1.48304474354
1602702378656312316,18302,1602702378656312316,,30.285598168,-97.7401142608,-1.48265147209
1602702378696554315,18303,1602702378696554315,,30.2855977243,-97.7401143059,-1.48265147209
1602702378736767711,18304,1602702378736767711,,30.2855977243,-97.7401143059,-1.48265147209
1602702378777648918,18305,1602702378777648918,,30.2855972822,-97.7401143488,-1.47959399223
1602702378838279559,18306,1602702378838279559,,30.285596837,-97.7401143898,-1.47585654259
1602702378878165655,18307,1602702378878165655,,30.2855959491,-97.7401144658,-1.47144007683
1602702378900293030,18308,1602702378900293030,,30.2855959491,-97.7401144658,-1.47144007683
1602702378940328107,18309,1602702378940328107,,30.2855956584,-97.7401145295,-1.47482991219
1602702379000779071,18310,1602702379000779071,,30.2855952156,-97.7401145713,-1.47550940514
1602702379040960341,18311,1602702379040960341,,30.2855952156,-97.7401145713,-1.47550940514
1602702379081505747,18312,1602702379081505747,,30.2855947698,-97.7401146136,-1.47550940514
1602702379141812400,18313,1602702379141812400,,30.2855943263,-97.740114655,-1.47584891319
1602702379181991134,18314,1602702379181991134,,30.2855934356,-97.7401147398,-1.47618889809
1602702379204357628,18315,1602702379204357628,,30.2855934356,-97.7401147398,-1.47618889809
1602702379244180491,18316,1602702379244180491,,30.2855929917,-97.7401147783,-1.47177195549
1602702379284628649,18317,1602702379284628649,,30.2855928973,-97.7401146487,-1.46521544456
1602702379344976675,18318,1602702379344976675,,30.2855928973,-97.7401146487,-1.46521544456
1602702379385214741,18319,1602702379385214741,,30.2855924549,-97.7401146751,-1.45196557045
1602702379425528013,18320,1602702379425528013,,30.2855920117,-97.7401146942,-1.43905520439
1602702379465749784,18321,1602702379465749784,,30.2855915675,-97.7401147076,-1.42682480812
1602702379526585128,18322,1602702379526585128,,30.2855911207,-97.7401147145,-1.41425395012
1602702379546636260,18323,1602702379546636260,,30.2855906746,-97.7401147115,-1.3969271183
1602702379586789219,18324,1602702379586789219,,30.2855902303,-97.7401147002,-1.38061976433
1602702379629347096,18325,1602702379629347096,,30.2855902303,-97.7401147002,-1.38061976433
1602702379689760028,18326,1602702379689760028,,30.2855912577,-97.7401154381,-1.37007248402
1602702379730133820,18327,1602702379730133820,,30.2855908125,-97.7401154123,-1.35308516026
1602702379770382009,18328,1602702379770382009,,30.2855903669,-97.740115378,-1.33643782139
1602702379810655445,18329,1602702379810655445,,30.2855899227,-97.7401153348,-1.31945049763
1602702379830772240,18330,1602702379830772240,,30.2855899227,-97.7401153348,-1.31945049763
1602702379850888877,18331,1602702379850888877,,30.2855894806,-97.7401152838,-1.30314314365
1602702379891011163,18332,1602702379891011163,,30.2855890389,-97.7401152243,-1.28649580479
1602702379932284709,18333,1602702379932284709,,30.2855890389,-97.7401152243,-1.28649580479
1602702379972292572,18334,1602702379972292572,,30.2855888253,-97.7401150746,-1.26991057396
1602702380033351967,18335,1602702380033351967,,30.2855883855,-97.7401149968,-1.25190424919
